"start","end","date","dev_id","enumerator","county","sample","Serum_blood_parentID","Serum_blood_aliquot1","Serum_blood_aliquot2","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","enumerator_other"
2024-05-22 11:11:24.921,2024-05-22 12:11:03.248,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000219","DLQ000498","DLQ000500",341721140,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:37071f9d-3be3-432f-b9c7-9acc00d53a10","aAQ2mD4zPZ9PtTm58gQKrE","37071f9d-3be3-432f-b9c7-9acc00d53a10","submitted_via_web",2024-05-22 17:12:35,,"dtra_nk",,,
2024-05-22 11:13:10.145,2024-05-22 12:11:13.121,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000220","DLQ000501","DLQ000502",341721144,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:224aa047-5241-4e5d-8e64-8c64e20a81a2","aAQ2mD4zPZ9PtTm58gQKrE","224aa047-5241-4e5d-8e64-8c64e20a81a2","submitted_via_web",2024-05-22 17:12:36,,"dtra_nk",,,
2024-05-22 11:14:07.935,2024-05-22 12:11:28.536,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000221","DLQ000503","DLQ000504",341721146,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:1d0e2eb6-1fc1-4631-89ea-cd7f5fc77f54","aAQ2mD4zPZ9PtTm58gQKrE","1d0e2eb6-1fc1-4631-89ea-cd7f5fc77f54","submitted_via_web",2024-05-22 17:12:36,,"dtra_nk",,,
2024-05-22 11:16:47.057,2024-05-22 12:11:38.766,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000222","DLQ000505","DLQ000506",341721149,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b9bd068f-eda1-410c-84a3-f80891e3ddd8","aAQ2mD4zPZ9PtTm58gQKrE","b9bd068f-eda1-410c-84a3-f80891e3ddd8","submitted_via_web",2024-05-22 17:12:36,,"dtra_nk",,,
2024-05-22 11:17:55.053,2024-05-22 12:11:48.184,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000223","DLQ000507","DLQ000508",341721151,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:2ae594aa-6747-482f-8031-dd32269be33f","aAQ2mD4zPZ9PtTm58gQKrE","2ae594aa-6747-482f-8031-dd32269be33f","submitted_via_web",2024-05-22 17:12:37,,"dtra_nk",,,
2024-05-22 09:51:53.623,2024-05-22 17:20:33.326,2024-05-22,"collect:Ko3jwT6G31vuAcKR","other","samburu","wildlife","DSR000595","DLQ000743","DLQ000744",341723979,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:807c997f-c8c4-410c-b816-1bee19572849","aAQ2mD4zPZ9PtTm58gQKrE","807c997f-c8c4-410c-b816-1bee19572849","submitted_via_web",2024-05-22 17:22:23,,"dtra_nk",,,"ECOLOGIST"
2024-05-22 09:57:17.94,2024-05-22 17:20:43.162,2024-05-22,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000592","DLQ000745","DLQ000746",341723984,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:0c855bc7-c642-449f-8106-5a004a67bff0","aAQ2mD4zPZ9PtTm58gQKrE","0c855bc7-c642-449f-8106-5a004a67bff0","submitted_via_web",2024-05-22 17:22:24,,"dtra_nk",,,
2024-05-22 09:58:29.437,2024-05-22 17:20:52.866,2024-05-22,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000111","DLQ000748","DLQ000749",341723988,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:bf2cddff-202a-464e-a826-f7bfea673d45","aAQ2mD4zPZ9PtTm58gQKrE","bf2cddff-202a-464e-a826-f7bfea673d45","submitted_via_web",2024-05-22 17:22:24,,"dtra_nk",,,
2024-05-22 10:01:00.574,2024-05-22 17:21:04.349,2024-05-22,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000596","DLQ000750","DLQ000751",341723991,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d25fcbb9-24ef-4358-9349-c122c1563bc4","aAQ2mD4zPZ9PtTm58gQKrE","d25fcbb9-24ef-4358-9349-c122c1563bc4","submitted_via_web",2024-05-22 17:22:25,,"dtra_nk",,,
2024-05-22 10:03:24.838,2024-05-22 17:21:15.497,2024-05-22,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000593","DLQ000752","DLQ000753",341723995,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:f4a0a6ed-c5cf-4baf-814f-04a75b994a01","aAQ2mD4zPZ9PtTm58gQKrE","f4a0a6ed-c5cf-4baf-814f-04a75b994a01","submitted_via_web",2024-05-22 17:22:25,,"dtra_nk",,,
2024-05-22 10:05:32.732,2024-05-22 17:21:27.938,2024-05-22,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000591","DLQ000755","DLQ000756",341723997,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:cdf2b725-2118-4862-8229-952bda98ead7","aAQ2mD4zPZ9PtTm58gQKrE","cdf2b725-2118-4862-8229-952bda98ead7","submitted_via_web",2024-05-22 17:22:26,,"dtra_nk",,,
2024-05-23 10:37:06.612,2024-05-24 16:20:35.861,2024-05-23,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000597","DLQ000759","DLQ000760",342429656,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:bd39c9b7-a7bd-4a65-bac8-1e7dc8ecce01","aAQ2mD4zPZ9PtTm58gQKrE","bd39c9b7-a7bd-4a65-bac8-1e7dc8ecce01","submitted_via_web",2024-05-24 16:26:40,,"dtra_nk",,,
2024-05-23 10:36:08.569,2024-05-24 16:20:48.454,2024-05-23,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000598","DLQ000762","DLQ000763",342429658,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:4b22e497-b3fe-4e1e-8ed0-0631f386d18e","aAQ2mD4zPZ9PtTm58gQKrE","4b22e497-b3fe-4e1e-8ed0-0631f386d18e","submitted_via_web",2024-05-24 16:26:40,,"dtra_nk",,,
2024-05-23 10:31:53.698,2024-05-24 16:20:41.995,2024-05-23,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000110","DLQ000757","DLQ000758",342429662,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:562a0679-445b-4462-883c-f3d4b1695c2a","aAQ2mD4zPZ9PtTm58gQKrE","562a0679-445b-4462-883c-f3d4b1695c2a","submitted_via_web",2024-05-24 16:26:41,,"dtra_nk",,,
2024-06-08 13:01:46.575,2024-06-08 13:55:17.289,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000225","DLQ000541","DLQ000542",347245372,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:043507af-0217-42ba-896a-eab97a0a29b9","aAQ2mD4zPZ9PtTm58gQKrE","043507af-0217-42ba-896a-eab97a0a29b9","submitted_via_web",2024-06-08 17:06:50,,"dtra_nk",,,
2024-06-08 13:04:31.31,2024-06-08 13:55:31.45,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000226","DLQ000543","DLQ000546",347245373,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:97436786-58bc-4d35-857f-478ea0a127e1","aAQ2mD4zPZ9PtTm58gQKrE","97436786-58bc-4d35-857f-478ea0a127e1","submitted_via_web",2024-06-08 17:06:50,,"dtra_nk",,,
2024-06-08 13:05:17.723,2024-06-08 13:55:43.602,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000227","DLQ000547","DLQ000548",347245374,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:230ac1bc-abf9-41c5-9271-d2806a7e5ae6","aAQ2mD4zPZ9PtTm58gQKrE","230ac1bc-abf9-41c5-9271-d2806a7e5ae6","submitted_via_web",2024-06-08 17:06:51,,"dtra_nk",,,
2024-06-08 13:06:44.258,2024-06-08 13:55:57.423,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000228","DLQ000549","DLQ000550",347245377,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:fb6bc9e7-cfbe-4517-9c93-b7c6d92e54df","aAQ2mD4zPZ9PtTm58gQKrE","fb6bc9e7-cfbe-4517-9c93-b7c6d92e54df","submitted_via_web",2024-06-08 17:06:51,,"dtra_nk",,,
2024-06-08 13:07:32.195,2024-06-08 13:56:08.926,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000229","DLQ000553","DLQ000554",347245379,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:883c3d10-68e8-4a3d-9722-8abdcfbbc0c0","aAQ2mD4zPZ9PtTm58gQKrE","883c3d10-68e8-4a3d-9722-8abdcfbbc0c0","submitted_via_web",2024-06-08 17:06:52,,"dtra_nk",,,
2024-06-08 13:09:31.803,2024-06-08 13:56:21.537,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000230","DLQ000555","DLQ000556",347245384,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:89ecf3be-b82d-40bf-80ce-766f32cf75b7","aAQ2mD4zPZ9PtTm58gQKrE","89ecf3be-b82d-40bf-80ce-766f32cf75b7","submitted_via_web",2024-06-08 17:06:52,,"dtra_nk",,,
2024-06-08 13:10:21.355,2024-06-08 13:56:36.343,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000232","DLQ000560","DLQ000561",347245386,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:cc669288-18e0-4d23-a515-91700f83f650","aAQ2mD4zPZ9PtTm58gQKrE","cc669288-18e0-4d23-a515-91700f83f650","submitted_via_web",2024-06-08 17:06:52,,"dtra_nk",,,
2024-06-08 13:11:18.629,2024-06-08 13:56:54.997,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000233","DLQ000562","DLQ000563",347245388,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b6a16321-c339-480f-92b2-bf99f9141b8c","aAQ2mD4zPZ9PtTm58gQKrE","b6a16321-c339-480f-92b2-bf99f9141b8c","submitted_via_web",2024-06-08 17:06:53,,"dtra_nk",,,
2024-06-08 13:12:19.472,2024-06-08 13:57:09.158,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000234","DLQ000564","DLQ000565",347245389,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:3b8dc5f2-3fd9-4034-82cb-58d97523e29e","aAQ2mD4zPZ9PtTm58gQKrE","3b8dc5f2-3fd9-4034-82cb-58d97523e29e","submitted_via_web",2024-06-08 17:06:53,,"dtra_nk",,,
2024-06-08 13:13:18.729,2024-06-08 13:57:40.281,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000235","DLQ000567","DLQ000568",347245392,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:f5335419-63ce-4cc1-b164-b96aa8d99001","aAQ2mD4zPZ9PtTm58gQKrE","f5335419-63ce-4cc1-b164-b96aa8d99001","submitted_via_web",2024-06-08 17:06:54,,"dtra_nk",,,
2024-06-08 13:31:12.784,2024-06-08 13:58:09.232,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000236","DLQ000569","DLQ000570",347245395,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b6391619-9e39-470d-927a-4704e06cc4e7","aAQ2mD4zPZ9PtTm58gQKrE","b6391619-9e39-470d-927a-4704e06cc4e7","submitted_via_web",2024-06-08 17:06:54,,"dtra_nk",,,
2024-06-08 13:32:05.074,2024-06-08 13:58:22.803,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000237","DLQ000571","DLQ000572",347245397,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:71af7586-0140-419c-bda9-adef509d109e","aAQ2mD4zPZ9PtTm58gQKrE","71af7586-0140-419c-bda9-adef509d109e","submitted_via_web",2024-06-08 17:06:54,,"dtra_nk",,,
2024-06-08 13:33:01.757,2024-06-08 13:58:32.939,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000239","DLQ000574","DLQ000575",347245399,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:42d3f6e8-1b11-4276-baf1-fcb18727b204","aAQ2mD4zPZ9PtTm58gQKrE","42d3f6e8-1b11-4276-baf1-fcb18727b204","submitted_via_web",2024-06-08 17:06:55,,"dtra_nk",,,
2024-06-08 13:33:56.686,2024-06-08 13:58:47.76,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000240","DLQ000576","DLQ000577",347245401,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:61238b48-5a23-4a95-bc7b-cc804debabf9","aAQ2mD4zPZ9PtTm58gQKrE","61238b48-5a23-4a95-bc7b-cc804debabf9","submitted_via_web",2024-06-08 17:06:55,,"dtra_nk",,,
2024-06-08 13:34:58.357,2024-06-08 13:58:57.559,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000241","DLQ000578","DLQ000579",347245402,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b2236eef-69b9-4592-8327-5ce1dbde7d39","aAQ2mD4zPZ9PtTm58gQKrE","b2236eef-69b9-4592-8327-5ce1dbde7d39","submitted_via_web",2024-06-08 17:06:56,,"dtra_nk",,,
2024-06-08 13:36:49.143,2024-06-08 13:59:07.605,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000242","DLQ000581","DLQ000582",347245404,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b089dc26-9b4e-4515-99da-0b0e145348b9","aAQ2mD4zPZ9PtTm58gQKrE","b089dc26-9b4e-4515-99da-0b0e145348b9","submitted_via_web",2024-06-08 17:06:56,,"dtra_nk",,,
2024-06-08 13:37:49.182,2024-06-08 13:59:21.156,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000243","DLQ000583","DLQ000584",347245407,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:6bf68fb1-afa9-4739-98b4-e4cd0e5e1e07","aAQ2mD4zPZ9PtTm58gQKrE","6bf68fb1-afa9-4739-98b4-e4cd0e5e1e07","submitted_via_web",2024-06-08 17:06:56,,"dtra_nk",,,
2024-06-08 13:38:29.413,2024-06-08 13:59:29.941,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000244","DLQ000585","DLQ000586",347245411,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:fc5c0405-cb75-4b7a-8614-c56924277195","aAQ2mD4zPZ9PtTm58gQKrE","fc5c0405-cb75-4b7a-8614-c56924277195","submitted_via_web",2024-06-08 17:06:57,,"dtra_nk",,,
2024-06-08 13:39:34.675,2024-06-08 13:59:43.368,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000246","DLQ000588","DLQ000589",347245415,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:338588e2-1129-44b6-8a8f-7dfc9a1d6442","aAQ2mD4zPZ9PtTm58gQKrE","338588e2-1129-44b6-8a8f-7dfc9a1d6442","submitted_via_web",2024-06-08 17:06:57,,"dtra_nk",,,
2024-06-08 13:40:19.875,2024-06-08 13:59:54.877,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000247","DLQ000590","DLQ000591",347245417,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:3966ad17-d418-48cc-ab0d-5cc755ef2224","aAQ2mD4zPZ9PtTm58gQKrE","3966ad17-d418-48cc-ab0d-5cc755ef2224","submitted_via_web",2024-06-08 17:06:58,,"dtra_nk",,,
2024-06-08 11:44:30.039,2024-06-24 16:05:51.171,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000605","DLQ000776","DLQ000777",347256014,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:81925762-ca62-4fda-8bae-c332f83af73b","aAQ2mD4zPZ9PtTm58gQKrE","81925762-ca62-4fda-8bae-c332f83af73b","submitted_via_web",2024-06-08 17:52:53,,"dtra_nk","3c0d395a-65b5-4696-a870-9ebb1a390e7b","uuid:3c0d395a-65b5-4696-a870-9ebb1a390e7b",
2024-06-08 11:41:50.871,2024-06-08 17:52:20.245,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000604","DLQ000773","DLQ000774",347256016,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:4e259d01-3cfe-494a-9c75-df0e3c5cb7dc","aAQ2mD4zPZ9PtTm58gQKrE","4e259d01-3cfe-494a-9c75-df0e3c5cb7dc","submitted_via_web",2024-06-08 17:52:53,,"dtra_nk",,,
2024-06-08 11:39:44.079,2024-06-08 17:52:01.29,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000600","DLQ000771","DLQ000772",347256020,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:bb3b19b3-52c7-482c-9908-ad1eab2f53ff","aAQ2mD4zPZ9PtTm58gQKrE","bb3b19b3-52c7-482c-9908-ad1eab2f53ff","submitted_via_web",2024-06-08 17:52:54,,"dtra_nk",,,
2024-06-08 11:36:34.945,2024-06-08 17:51:49.876,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000602","DLQ000769","DLQ000770",347256022,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b616c300-7c4c-43df-b5e0-63c58f594cf1","aAQ2mD4zPZ9PtTm58gQKrE","b616c300-7c4c-43df-b5e0-63c58f594cf1","submitted_via_web",2024-06-08 17:52:54,,"dtra_nk",,,
2024-06-08 11:33:48.601,2024-06-08 17:51:34.425,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000603","DLQ000766","DLQ000767",347256026,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:281eeb6e-1d8f-4755-bbeb-fe52a0c6cbc7","aAQ2mD4zPZ9PtTm58gQKrE","281eeb6e-1d8f-4755-bbeb-fe52a0c6cbc7","submitted_via_web",2024-06-08 17:52:55,,"dtra_nk",,,
2024-06-08 11:31:41.074,2024-06-08 17:51:22.03,2024-06-08,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000599","DLQ000764","DLQ000765",347256028,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:94511f8e-1a47-45ea-8c1d-44f06033bcad","aAQ2mD4zPZ9PtTm58gQKrE","94511f8e-1a47-45ea-8c1d-44f06033bcad","submitted_via_web",2024-06-08 17:52:56,,"dtra_nk",,,
2024-06-08 12:23:54.037,2024-06-08 18:19:58.854,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000560","DLQ000699","DLQ000700",347261951,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:0c11e50e-1203-43d7-8457-6a4ad9499d2d","aAQ2mD4zPZ9PtTm58gQKrE","0c11e50e-1203-43d7-8457-6a4ad9499d2d","submitted_via_web",2024-06-08 18:23:25,,"dtra_nk",,,"Philip"
2024-06-08 12:25:19.947,2024-06-08 18:20:06.55,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000561","DLQ000701","DLQ000702",347261953,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b17fb6a7-200a-420a-a7cf-833c6a46afd0","aAQ2mD4zPZ9PtTm58gQKrE","b17fb6a7-200a-420a-a7cf-833c6a46afd0","submitted_via_web",2024-06-08 18:23:25,,"dtra_nk",,,"Philip"
2024-06-08 12:26:24.35,2024-06-08 18:20:14.199,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000562","DLQ000703","DLQ000704",347261954,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:e1f8d0cb-4e8f-4bcf-93e0-dff61267a44d","aAQ2mD4zPZ9PtTm58gQKrE","e1f8d0cb-4e8f-4bcf-93e0-dff61267a44d","submitted_via_web",2024-06-08 18:23:25,,"dtra_nk",,,"Philip"
2024-06-08 12:27:17.875,2024-06-08 18:20:21.475,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000563","DLQ000706","DLQ000707",347261959,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:47da32f2-b672-4963-a2ea-97b9825d29b5","aAQ2mD4zPZ9PtTm58gQKrE","47da32f2-b672-4963-a2ea-97b9825d29b5","submitted_via_web",2024-06-08 18:23:26,,"dtra_nk",,,"Philip"
2024-06-08 12:28:25.74,2024-06-08 18:20:27.666,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000564","DLQ000708","DLQ000709",347261961,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:1903a02d-911d-46a5-92cc-fc0ab5a1cdfc","aAQ2mD4zPZ9PtTm58gQKrE","1903a02d-911d-46a5-92cc-fc0ab5a1cdfc","submitted_via_web",2024-06-08 18:23:26,,"dtra_nk",,,"Philip"
2024-06-08 12:29:27.14,2024-06-08 18:20:34.973,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000565","DLQ000710","DLQ000711",347261963,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:f10f93de-4168-4b55-aa54-b6158f4cb9c6","aAQ2mD4zPZ9PtTm58gQKrE","f10f93de-4168-4b55-aa54-b6158f4cb9c6","submitted_via_web",2024-06-08 18:23:26,,"dtra_nk",,,"Philip"
2024-06-08 12:30:24.722,2024-06-08 18:20:42.064,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000567","DLQ000713","DLQ000714",347261966,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:23cd93d6-d49c-4218-8708-65fd64db336b","aAQ2mD4zPZ9PtTm58gQKrE","23cd93d6-d49c-4218-8708-65fd64db336b","submitted_via_web",2024-06-08 18:23:27,,"dtra_nk",,,"Philip"
2024-06-08 12:31:59.377,2024-06-08 18:20:49.254,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000568","DLQ000715","DLQ000716",347261967,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:5a1b6b95-89fb-4a2a-adcb-2f51915d868b","aAQ2mD4zPZ9PtTm58gQKrE","5a1b6b95-89fb-4a2a-adcb-2f51915d868b","submitted_via_web",2024-06-08 18:23:27,,"dtra_nk",,,"Philip"
2024-06-08 12:33:11.028,2024-06-08 18:20:55.421,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000569","DLQ000717","DLQ000718",347261969,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:ba4bc13a-3b06-40ab-a006-6b72d68ce73f","aAQ2mD4zPZ9PtTm58gQKrE","ba4bc13a-3b06-40ab-a006-6b72d68ce73f","submitted_via_web",2024-06-08 18:23:28,,"dtra_nk",,,"Philip"
2024-06-08 12:34:13.806,2024-06-08 18:21:02.889,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000570","DLQ000720","DLQ000721",347261972,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:55d60f3b-c148-4646-a135-6e0715689633","aAQ2mD4zPZ9PtTm58gQKrE","55d60f3b-c148-4646-a135-6e0715689633","submitted_via_web",2024-06-08 18:23:28,,"dtra_nk",,,"Philip"
2024-06-08 12:35:45.659,2024-06-08 18:21:09.497,2024-06-08,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000571","DLQ000722","DLQ000723",347261975,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:80e69a0c-ac35-4ceb-bebf-9769868593c6","aAQ2mD4zPZ9PtTm58gQKrE","80e69a0c-ac35-4ceb-bebf-9769868593c6","submitted_via_web",2024-06-08 18:23:28,,"dtra_nk",,,"Philip"
2024-06-09 10:36:19.397,2024-06-09 16:03:47.331,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000260","DLQ000784","DLQ000785",347447873,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:2650d549-9e83-4814-b39c-e469e9103b61","aAQ2mD4zPZ9PtTm58gQKrE","2650d549-9e83-4814-b39c-e469e9103b61","submitted_via_web",2024-06-09 16:04:43,,"dtra_nk",,,
2024-06-09 10:37:04.143,2024-06-09 16:03:35.619,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000261","DLQ000786","DLQ000787",347447875,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:53462bdf-f82c-4af6-bb04-0562536198ff","aAQ2mD4zPZ9PtTm58gQKrE","53462bdf-f82c-4af6-bb04-0562536198ff","submitted_via_web",2024-06-09 16:04:44,,"dtra_nk",,,
2024-06-09 10:39:05.335,2024-06-09 16:03:24.405,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000262","DLQ000788","DLQ000789",347447877,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:21c77521-9993-450c-ac39-fc9f9eaf574e","aAQ2mD4zPZ9PtTm58gQKrE","21c77521-9993-450c-ac39-fc9f9eaf574e","submitted_via_web",2024-06-09 16:04:44,,"dtra_nk",,,
